475	1.2337
476	1.2337
477	1.2337
478	1.2337
479	1.2337
480	1.2337
481	1.2337
482	1.2337
483	1.2337
484	1.2337
485	1.2337
486	1.2337
487	1.2337
488	1.2337
489	1.2337
490	1.2337
491	1.2337
492	1.2337
493	1.2337
494	1.2337
495	1.2337
496	1.2337
497	1.2337
498	1.2337
499	1.2337
500	1.2337
501	1.2337
502	1.2337
503	1.2337
504	1.2337
505	1.2337
506	1.2337
507	1.2337
508	1.2337
509	1.2337
510	1.2337
511	1.2337
512	1.2337
513	1.2337
514	1.2337
515	1.2337
516	1.2337
517	1.2337
518	1.2337
519	1.2337
520	1.2337
521	1.2337
522	1.2337
523	1.2337
524	1.2337
525	1.2337
526	1.2337
527	1.2337
528	1.2337
529	1.2337
530	1.2337
531	1.2337
532	1.2337
533	1.2337
534	1.2337
535	1.2337
536	1.2337
537	1.2337
538	1.2337
539	1.2337
540	1.2337
541	1.2337
542	1.2337
543	1.2337
544	1.2337
545	1.2337
546	1.2337
547	1.2337
548	1.2337
549	1.2337
550	1.2337
551	1.2337
552	1.2337
553	1.2337
554	1.2337
555	1.2337
556	1.2337
557	1.2337
558	1.2337
559	1.2337
560	1.2337
561	1.2337
562	1.2337
563	1.2337
564	1.2337
565	1.2337
566	1.2337
567	1.2337
568	1.2337
569	1.2337
570	1.2337
571	1.2337
572	1.2337
573	1.2337
574	1.2337
575	1.2337
576	1.2337
577	1.2337
578	1.2337
579	1.2337
580	1.2337
581	1.2337
582	1.2337
583	1.2337
584	1.2337
585	1.2337
586	1.2337
587	1.2337
588	1.2337
589	1.2337
590	1.2337
591	1.2337
592	1.2337
593	1.2337
594	1.2337
595	1.2337
596	1.2337
597	1.2337
598	1.2337
599	1.2337
600	1.2337
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
800	1.2337
801	1.2337
802	1.2337
803	1.2337
804	1.2337
805	1.2337
806	1.2337
807	1.2337
808	1.2337
809	1.2337
810	1.2337
811	1.2337
812	1.2337
813	1.2337
814	1.2337
815	1.2337
816	1.2337
817	1.2337
818	1.2337
819	1.2337
820	1.2337
821	1.2337
822	1.2337
823	1.2337
824	1.2337
825	1.2337
826	1.2337
827	1.2337
828	1.2337
829	1.2337
830	1.2337
831	1.2337
832	1.2337
833	1.2337
834	1.2337
835	1.2337
836	1.2337
837	1.2337
838	1.2337
839	1.2337
840	1.2337
841	1.2337
842	1.2337
843	1.2337
844	1.2337
845	1.2337
846	1.2337
847	1.2337
848	1.2337
849	1.2337
850	1.2337
851	1.2337
852	1.2337
853	1.2337
854	1.2337
855	1.2337
856	1.2337
857	1.2337
858	1.2337
859	1.2337
860	1.2337
861	1.2337
862	1.2337
863	1.2337
864	1.2337
865	1.2337
866	1.2337
867	1.2337
868	1.2337
869	1.2337
870	1.2337
871	1.2337
872	1.2337
873	1.2337
874	1.2337
875	1.2337
876	1.2337
877	1.2337
878	1.2337
879	1.2337
880	1.2337
881	1.2337
882	1.2337
883	1.2337
884	1.2337
885	1.2337
886	1.2337
887	1.2337
888	1.2337
889	1.2337
890	1.2337
891	1.2337
892	1.2337
893	1.2337
894	1.2337
895	1.2337
896	1.2337
897	1.2337
898	1.2337
899	1.2337
900	1.2337
901	1.2337
902	1.2337
903	1.2337
904	1.2337
905	1.2337
906	1.2337
907	1.2337
908	1.2337
909	1.2337
910	1.2337
911	1.2337
912	1.2337
913	1.2337
914	1.2337
915	1.2337
916	1.2337
917	1.2337
918	1.2337
919	1.2337
920	1.2337
921	1.2337
922	1.2337
923	1.2337
924	1.2337
925	1.2337
926	1.2337
927	1.2337
928	1.2337
929	1.2337
930	1.2337
931	1.2337
932	1.2337
933	1.2337
934	1.2337
935	1.2337
936	1.2337
937	1.2337
938	1.2337
939	1.2337
940	1.2337
941	1.2337
942	1.2337
943	1.2337
944	1.2337
945	1.2337
946	1.2337
947	1.2337
948	1.2337
949	1.2337
950	1.2337
951	1.2337
952	1.2337
953	1.2337
954	1.2337
955	1.2337
956	1.2337
957	1.2337
958	1.2337
959	1.2337
960	1.2337
961	1.2337
962	1.2337
963	1.2337
964	1.2337
965	1.2337
966	1.2337
967	1.2337
968	1.2337
969	1.2337
970	1.2337
971	1.2337
972	1.2337
973	1.2337
974	1.2337
975	1.2337
976	1.2337
977	1.2337
978	1.2337
979	1.2337
980	1.2337
981	1.2337
982	1.2337
983	1.2337
984	1.2337
985	1.2337
986	1.2337
987	1.2337
988	1.2337
989	1.2337
990	1.2337
991	1.2337
992	1.2337
993	1.2337
994	1.2337
995	1.2337
996	1.2337
997	1.2337
998	1.2337
999	1.2337
1000	1.2337
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1107	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	0
1115	0
1116	0
1117	0
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	0
1132	0
1133	0
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	0
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	0
1169	0
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1200	1.2337
1201	1.2337
1202	1.2337
1203	1.2337
1204	1.2337
1205	1.2337
1206	1.2337
1207	1.2337
1208	1.2337
1209	1.2337
1210	1.2337
1211	1.2337
1212	1.2337
1213	1.2337
1214	1.2337
1215	1.2337
1216	1.2337
1217	1.2337
1218	1.2337
1219	1.2337
1220	1.2337
1221	1.2337
1222	1.2337
1223	1.2337
1224	1.2337
1225	1.2337
1226	1.2337
1227	1.2337
1228	1.2337
1229	1.2337
1230	1.2337
1231	1.2337
1232	1.2337
1233	1.2337
1234	1.2337
1235	1.2337
1236	1.2337
1237	1.2337
1238	1.2337
1239	1.2337
1240	1.2337
1241	1.2337
1242	1.2337
1243	1.2337
1244	1.2337
1245	1.2337
1246	1.2337
1247	1.2337
1248	1.2337
1249	1.2337
1250	1.2337
1251	1.2337
1252	1.2337
1253	1.2337
1254	1.2337
1255	1.2337
1256	1.2337
1257	1.2337
1258	1.2337
1259	1.2337
1260	1.2337
1261	1.2337
1262	1.2337
1263	1.2337
1264	1.2337
1265	1.2337
1266	1.2337
1267	1.2337
1268	1.2337
1269	1.2337
1270	1.2337
1271	1.2337
1272	1.2337
1273	1.2337
1274	1.2337
1275	1.2337
1276	1.2337
1277	1.2337
1278	1.2337
1279	1.2337
1280	1.2337
1281	1.2337
1282	1.2337
1283	1.2337
1284	1.2337
1285	1.2337
1286	1.2337
1287	1.2337
1288	1.2337
1289	1.2337
1290	1.2337
1291	1.2337
1292	1.2337
1293	1.2337
1294	1.2337
1295	1.2337
1296	1.2337
1297	1.2337
1298	1.2337
1299	1.2337
1300	1.2337
1301	1.2337
1302	1.2337
1303	1.2337
1304	1.2337
1305	1.2337
1306	1.2337
1307	1.2337
1308	1.2337
1309	1.2337
1310	1.2337
1311	1.2337
1312	1.2337
1313	1.2337
1314	1.2337
1315	1.2337
1316	1.2337
1317	1.2337
1318	1.2337
1319	1.2337
1320	1.2337
1321	1.2337
1322	1.2337
1323	1.2337
1324	1.2337
1325	1.2337
1326	1.2337
1327	1.2337
1328	1.2337
1329	1.2337
1330	1.2337
1331	1.2337
1332	1.2337
1333	1.2337
1334	1.2337
1335	1.2337
1336	1.2337
1337	1.2337
1338	1.2337
1339	1.2337
1340	1.2337
1341	1.2337
1342	1.2337
1343	1.2337
1344	1.2337
1345	1.2337
1346	1.2337
1347	1.2337
1348	1.2337
1349	1.2337
1350	1.2337
1351	1.2337
1352	1.2337
1353	1.2337
1354	1.2337
1355	1.2337
1356	1.2337
1357	1.2337
1358	1.2337
1359	1.2337
1360	1.2337
1361	1.2337
1362	1.2337
1363	1.2337
1364	1.2337
1365	1.2337
1366	1.2337
1367	1.2337
1368	1.2337
1369	1.2337
1370	1.2337
1371	1.2337
1372	1.2337
1373	1.2337
1374	1.2337
1375	1.2337
1376	1.2337
1377	1.2337
1378	1.2337
1379	1.2337
1380	1.2337
1381	1.2337
1382	1.2337
1383	1.2337
1384	1.2337
1385	1.2337
1386	1.2337
1387	1.2337
1388	1.2337
1389	1.2337
1390	1.2337
1391	1.2337
1392	1.2337
1393	1.2337
1394	1.2337
1395	1.2337
1396	1.2337
1397	1.2337
1398	1.2337
1399	1.2337
1400	1.2337
1400	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	0
1642	0
1643	0
1644	0
1645	0
1646	0
1647	0
1648	0
1649	0
1650	0
1651	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	0
1686	0
1687	0
1688	0
1689	0
1690	0
1691	0
1692	0
1693	0
1694	0
1695	0
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0
1720	0
1721	0
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	0
1740	0
1741	0
1742	0
1743	0
1744	0
1745	0
1746	0
1747	0
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	0
1762	0
1763	0
1764	0
1765	0
1766	0
1767	0
1768	0
1769	0
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	0
1783	0
1784	0
1785	0
1786	0
1787	0
1788	0
1789	0
1790	0
1791	0
1792	0
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
1799	0
1800	0
